# Renewables.ninja Solar PV (Point API) - 35.702, 51.351 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Tehran, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Tehran", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "35.7019", "lon": "51.3514", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "12", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-17 02:00,2019-01-17 05:30,0,0,0,1.644
2019-01-17 03:00,2019-01-17 06:30,0.011,0.003,0.004,1.336
2019-01-17 04:00,2019-01-17 07:30,2.261,0.146,0.064,3.052
2019-01-17 05:00,2019-01-17 08:30,4.981,0.357,0.103,6.154
2019-01-17 06:00,2019-01-17 09:30,5.041,0.301,0.168,7.136
2019-01-17 07:00,2019-01-17 10:30,4.401,0.191,0.216,6.716
2019-01-17 08:00,2019-01-17 11:30,4.827,0.217,0.230,6.829
2019-01-17 09:00,2019-01-17 12:30,5.104,0.253,0.220,6.890
2019-01-17 10:00,2019-01-17 13:30,3.345,0.115,0.194,6.137
2019-01-17 11:00,2019-01-17 14:30,1.557,0.031,0.120,4.965
2019-01-17 12:00,2019-01-17 15:30,0.877,0.023,0.069,4.529
2019-01-17 13:00,2019-01-17 16:30,0.047,0.004,0.009,2.786
2019-01-17 14:00,2019-01-17 17:30,0,0,0,1.427
2019-01-17 15:00,2019-01-17 18:30,0,0,0,0.440
2019-01-17 16:00,2019-01-17 19:30,0,0,0,-0.771
2019-01-17 17:00,2019-01-17 20:30,0,0,0,-1.874
2019-01-17 18:00,2019-01-17 21:30,0,0,0,-2.810
2019-01-17 19:00,2019-01-17 22:30,0,0,0,-3.800
2019-01-17 20:00,2019-01-17 23:30,0,0,0,-4.965
2019-01-17 21:00,2019-01-18 00:30,0,0,0,-5.708
2019-01-17 22:00,2019-01-18 01:30,0,0,0,-6.004
2019-01-17 23:00,2019-01-18 02:30,0,0,0,-6.128
2019-01-18 00:00,2019-01-18 03:30,0,0,0,-6.175
2019-01-18 01:00,2019-01-18 04:30,0,0,0,-5.971
2019-01-18 02:00,2019-01-18 05:30,0,0,0,-6.084
2019-01-18 03:00,2019-01-18 06:30,0.003,0.002,0.004,-6.193
2019-01-18 04:00,2019-01-18 07:30,1.203,0.051,0.065,-5.160
2019-01-18 05:00,2019-01-18 08:30,3.118,0.144,0.133,-2.868
2019-01-18 06:00,2019-01-18 09:30,5.035,0.277,0.172,-1.196
2019-01-18 07:00,2019-01-18 10:30,6.094,0.356,0.195,-0.461
2019-01-18 08:00,2019-01-18 11:30,6.122,0.343,0.211,-0.173
2019-01-18 09:00,2019-01-18 12:30,5.517,0.286,0.211,-0.092
2019-01-18 10:00,2019-01-18 13:30,4.499,0.214,0.189,-0.182
2019-01-18 11:00,2019-01-18 14:30,3.264,0.149,0.144,-0.439
2019-01-18 12:00,2019-01-18 15:30,1.511,0.064,0.080,-1.193
2019-01-18 13:00,2019-01-18 16:30,0.061,0.005,0.009,-3.400
2019-01-18 14:00,2019-01-18 17:30,0,0,0,-5.080
2019-01-18 15:00,2019-01-18 18:30,0,0,0,-6.301
2019-01-18 16:00,2019-01-18 19:30,0,0,0,-7.333
2019-01-18 17:00,2019-01-18 20:30,0,0,0,-7.892
2019-01-18 18:00,2019-01-18 21:30,0,0,0,-7.917
2019-01-18 19:00,2019-01-18 22:30,0,0,0,-7.845
2019-01-18 20:00,2019-01-18 23:30,0,0,0,-7.886
2019-01-18 21:00,2019-01-19 00:30,0,0,0,-7.946
2019-01-18 22:00,2019-01-19 01:30,0,0,0,-7.936
2019-01-18 23:00,2019-01-19 02:30,0,0,0,-7.671
2019-01-19 00:00,2019-01-19 03:30,0,0,0,-7.579
2019-01-19 01:00,2019-01-19 04:30,0,0,0,-7.682
2019-01-19 02:00,2019-01-19 05:30,0,0,0,-8.051
2019-01-19 03:00,2019-01-19 06:30,0.005,0.002,0.004,-8.320
2019-01-19 04:00,2019-01-19 07:30,1.314,0.059,0.065,-7.201
2019-01-19 05:00,2019-01-19 08:30,3.684,0.198,0.125,-4.714
2019-01-19 06:00,2019-01-19 09:30,6.374,0.433,0.139,-2.605
2019-01-19 07:00,2019-01-19 10:30,7.410,0.526,0.151,-1.312
2019-01-19 08:00,2019-01-19 11:30,7.802,0.564,0.156,-0.614
2019-01-19 09:00,2019-01-19 12:30,7.391,0.524,0.155,-0.277
2019-01-19 10:00,2019-01-19 13:30,6.297,0.426,0.145,-0.208
2019-01-19 11:00,2019-01-19 14:30,4.474,0.277,0.123,-0.438
2019-01-19 12:00,2019-01-19 15:30,1.803,0.090,0.078,-1.447
2019-01-19 13:00,2019-01-19 16:30,0.093,0.008,0.010,-4.106
2019-01-19 14:00,2019-01-19 17:30,0,0,0,-5.896
2019-01-19 15:00,2019-01-19 18:30,0,0,0,-6.828
2019-01-19 16:00,2019-01-19 19:30,0,0,0,-7.581
2019-01-19 17:00,2019-01-19 20:30,0,0,0,-8.241
2019-01-19 18:00,2019-01-19 21:30,0,0,0,-8.764
2019-01-19 19:00,2019-01-19 22:30,0,0,0,-9.207
2019-01-19 20:00,2019-01-19 23:30,0,0,0,-9.448
2019-01-19 21:00,2019-01-20 00:30,0,0,0,-9.614
2019-01-19 22:00,2019-01-20 01:30,0,0,0,-9.727
2019-01-19 23:00,2019-01-20 02:30,0,0,0,-9.879
2019-01-20 00:00,2019-01-20 03:30,0,0,0,-9.974
2019-01-20 01:00,2019-01-20 04:30,0,0,0,-9.957
2019-01-20 02:00,2019-01-20 05:30,0,0,0,-9.787
2019-01-20 03:00,2019-01-20 06:30,0.081,0.011,0.005,-9.533
2019-01-20 04:00,2019-01-20 07:30,4.065,0.311,0.040,-7.408
2019-01-20 05:00,2019-01-20 08:30,7.075,0.585,0.050,-4.104
2019-01-20 06:00,2019-01-20 09:30,8.973,0.789,0.056,-0.671
2019-01-20 07:00,2019-01-20 10:30,10.057,0.919,0.060,1.267
2019-01-20 08:00,2019-01-20 11:30,10.357,0.960,0.062,2.531
2019-01-20 09:00,2019-01-20 12:30,9.943,0.913,0.062,3.012
2019-01-20 10:00,2019-01-20 13:30,8.804,0.784,0.059,3.038
2019-01-20 11:00,2019-01-20 14:30,6.824,0.577,0.054,2.570
2019-01-20 12:00,2019-01-20 15:30,3.789,0.296,0.045,1.025
2019-01-20 13:00,2019-01-20 16:30,0.328,0.031,0.010,-1.468
2019-01-20 14:00,2019-01-20 17:30,0,0,0,-2.731
2019-01-20 15:00,2019-01-20 18:30,0,0,0,-4.038
2019-01-20 16:00,2019-01-20 19:30,0,0,0,-5.801
2019-01-20 17:00,2019-01-20 20:30,0,0,0,-6.974
2019-01-20 18:00,2019-01-20 21:30,0,0,0,-7.509
2019-01-20 19:00,2019-01-20 22:30,0,0,0,-7.737
2019-01-20 20:00,2019-01-20 23:30,0,0,0,-7.820
2019-01-20 21:00,2019-01-21 00:30,0,0,0,-7.760
2019-01-20 22:00,2019-01-21 01:30,0,0,0,-7.477
2019-01-20 23:00,2019-01-21 02:30,0,0,0,-7.190
2019-01-21 00:00,2019-01-21 03:30,0,0,0,-6.955
2019-01-21 01:00,2019-01-21 04:30,0,0,0,-6.836
2019-01-21 02:00,2019-01-21 05:30,0,0,0,-6.803
2019-01-21 03:00,2019-01-21 06:30,0.117,0.015,0.005,-6.933
2019-01-21 04:00,2019-01-21 07:30,4.300,0.337,0.037,-5.761
2019-01-21 05:00,2019-01-21 08:30,7.214,0.605,0.047,-3.210
2019-01-21 06:00,2019-01-21 09:30,9.093,0.807,0.053,-0.235
2019-01-21 07:00,2019-01-21 10:30,10.150,0.934,0.058,1.592
2019-01-21 08:00,2019-01-21 11:30,10.476,0.976,0.060,2.433
2019-01-21 09:00,2019-01-21 12:30,10.110,0.935,0.059,2.810
2019-01-21 10:00,2019-01-21 13:30,8.976,0.806,0.056,2.840
2019-01-21 11:00,2019-01-21 14:30,6.987,0.597,0.051,2.492
2019-01-21 12:00,2019-01-21 15:30,3.962,0.314,0.042,1.142
2019-01-21 13:00,2019-01-21 16:30,0.391,0.037,0.010,-1.252
2019-01-21 14:00,2019-01-21 17:30,0,0,0,-3.249
2019-01-21 15:00,2019-01-21 18:30,0,0,0,-4.800
2019-01-21 16:00,2019-01-21 19:30,0,0,0,-5.691
2019-01-21 17:00,2019-01-21 20:30,0,0,0,-5.983
2019-01-21 18:00,2019-01-21 21:30,0,0,0,-5.957
2019-01-21 19:00,2019-01-21 22:30,0,0,0,-5.960
2019-01-21 20:00,2019-01-21 23:30,0,0,0,-6.016
2019-01-21 21:00,2019-01-22 00:30,0,0,0,-5.793
2019-01-21 22:00,2019-01-22 01:30,0,0,0,-5.594
2019-01-21 23:00,2019-01-22 02:30,0,0,0,-5.493
2019-01-22 00:00,2019-01-22 03:30,0,0,0,-5.433
2019-01-22 01:00,2019-01-22 04:30,0,0,0,-5.506
2019-01-22 02:00,2019-01-22 05:30,0,0,0,-5.610
2019-01-22 03:00,2019-01-22 06:30,0.115,0.014,0.006,-5.669
2019-01-22 04:00,2019-01-22 07:30,3.856,0.294,0.045,-4.141
2019-01-22 05:00,2019-01-22 08:30,6.572,0.534,0.061,-1.230
2019-01-22 06:00,2019-01-22 09:30,8.371,0.719,0.070,1.670
2019-01-22 07:00,2019-01-22 10:30,9.334,0.828,0.078,3.542
2019-01-22 08:00,2019-01-22 11:30,9.497,0.846,0.085,4.521
2019-01-22 09:00,2019-01-22 12:30,9.007,0.790,0.087,5.061
2019-01-22 10:00,2019-01-22 13:30,8.055,0.691,0.079,5.246
2019-01-22 11:00,2019-01-22 14:30,6.218,0.508,0.069,4.956
2019-01-22 12:00,2019-01-22 15:30,3.349,0.250,0.055,3.266
2019-01-22 13:00,2019-01-22 16:30,0.309,0.028,0.012,0.383
2019-01-22 14:00,2019-01-22 17:30,0,0,0,-1.019
2019-01-22 15:00,2019-01-22 18:30,0,0,0,-1.819
2019-01-22 16:00,2019-01-22 19:30,0,0,0,-2.434
2019-01-22 17:00,2019-01-22 20:30,0,0,0,-3.106
2019-01-22 18:00,2019-01-22 21:30,0,0,0,-3.597
2019-01-22 19:00,2019-01-22 22:30,0,0,0,-3.976
2019-01-22 20:00,2019-01-22 23:30,0,0,0,-4.348
2019-01-22 21:00,2019-01-23 00:30,0,0,0,-4.563
2019-01-22 22:00,2019-01-23 01:30,0,0,0,-4.716
2019-01-22 23:00,2019-01-23 02:30,0,0,0,-4.953
2019-01-23 00:00,2019-01-23 03:30,0,0,0,-5.236
2019-01-23 01:00,2019-01-23 04:30,0,0,0,-5.573
2019-01-23 02:00,2019-01-23 05:30,0,0,0,-5.848
2019-01-23 03:00,2019-01-23 06:30,0.138,0.016,0.006,-6.096
2019-01-23 04:00,2019-01-23 07:30,4.253,0.334,0.039,-4.127
2019-01-23 05:00,2019-01-23 08:30,7.116,0.600,0.049,-0.936
2019-01-23 06:00,2019-01-23 09:30,8.937,0.799,0.055,2.128
2019-01-23 07:00,2019-01-23 10:30,9.982,0.927,0.060,4.161
2019-01-23 08:00,2019-01-23 11:30,10.316,0.971,0.062,5.112
2019-01-23 09:00,2019-01-23 12:30,9.970,0.932,0.061,5.445
2019-01-23 10:00,2019-01-23 13:30,8.852,0.803,0.057,5.457
2019-01-23 11:00,2019-01-23 14:30,6.888,0.594,0.052,5.113
2019-01-23 12:00,2019-01-23 15:30,3.916,0.313,0.044,3.597
2019-01-23 13:00,2019-01-23 16:30,0.436,0.041,0.011,1.005
2019-01-23 14:00,2019-01-23 17:30,0,0,0,-0.308
2019-01-23 15:00,2019-01-23 18:30,0,0,0,-1.906
2019-01-23 16:00,2019-01-23 19:30,0,0,0,-3.583
2019-01-23 17:00,2019-01-23 20:30,0,0,0,-4.644
2019-01-23 18:00,2019-01-23 21:30,0,0,0,-5.251
2019-01-23 19:00,2019-01-23 22:30,0,0,0,-5.551
2019-01-23 20:00,2019-01-23 23:30,0,0,0,-5.757
2019-01-23 21:00,2019-01-24 00:30,0,0,0,-5.893
2019-01-23 22:00,2019-01-24 01:30,0,0,0,-5.916
2019-01-23 23:00,2019-01-24 02:30,0,0,0,-5.902
2019-01-24 00:00,2019-01-24 03:30,0,0,0,-5.918
2019-01-24 01:00,2019-01-24 04:30,0,0,0,-5.954
2019-01-24 02:00,2019-01-24 05:30,0,0,0,-6.011
2019-01-24 03:00,2019-01-24 06:30,0.151,0.017,0.007,-5.936
2019-01-24 04:00,2019-01-24 07:30,4.163,0.325,0.041,-3.947
2019-01-24 05:00,2019-01-24 08:30,7.000,0.588,0.051,-0.460
2019-01-24 06:00,2019-01-24 09:30,8.903,0.792,0.057,2.053
2019-01-24 07:00,2019-01-24 10:30,9.931,0.913,0.063,3.394
2019-01-24 08:00,2019-01-24 11:30,10.186,0.944,0.067,4.046
2019-01-24 09:00,2019-01-24 12:30,9.779,0.897,0.067,4.463
2019-01-24 10:00,2019-01-24 13:30,8.720,0.779,0.062,4.683
2019-01-24 11:00,2019-01-24 14:30,6.750,0.573,0.057,4.565
2019-01-24 12:00,2019-01-24 15:30,3.822,0.301,0.047,3.669
2019-01-24 13:00,2019-01-24 16:30,0.426,0.039,0.012,1.231
2019-01-24 14:00,2019-01-24 17:30,0,0,0,-0.674
2019-01-24 15:00,2019-01-24 18:30,0,0,0,-2.158
2019-01-24 16:00,2019-01-24 19:30,0,0,0,-2.974
2019-01-24 17:00,2019-01-24 20:30,0,0,0,-3.104
2019-01-24 18:00,2019-01-24 21:30,0,0,0,-3.071
2019-01-24 19:00,2019-01-24 22:30,0,0,0,-3.328
2019-01-24 20:00,2019-01-24 23:30,0,0,0,-3.747
2019-01-24 21:00,2019-01-25 00:30,0,0,0,-3.953
2019-01-24 22:00,2019-01-25 01:30,0,0,0,-3.953
2019-01-24 23:00,2019-01-25 02:30,0,0,0,-4.073
2019-01-25 00:00,2019-01-25 03:30,0,0,0,-4.227
2019-01-25 01:00,2019-01-25 04:30,0,0,0,-4.312
2019-01-25 02:00,2019-01-25 05:30,0,0,0,-4.171
2019-01-25 03:00,2019-01-25 06:30,0.085,0.009,0.008,-3.945
2019-01-25 04:00,2019-01-25 07:30,2.569,0.163,0.069,-2.047
2019-01-25 05:00,2019-01-25 08:30,4.806,0.322,0.111,1.363
2019-01-25 06:00,2019-01-25 09:30,7.569,0.608,0.106,4.327
2019-01-25 07:00,2019-01-25 10:30,9.154,0.800,0.098,6.077
2019-01-25 08:00,2019-01-25 11:30,9.047,0.772,0.119,6.940
2019-01-25 09:00,2019-01-25 12:30,6.088,0.374,0.196,6.998
2019-01-25 10:00,2019-01-25 13:30,4.023,0.170,0.202,6.807
2019-01-25 11:00,2019-01-25 14:30,1.515,0.027,0.121,5.775
2019-01-25 12:00,2019-01-25 15:30,0.482,0.006,0.050,4.098
2019-01-25 13:00,2019-01-25 16:30,0.013,0.001,0.007,2.396
2019-01-25 14:00,2019-01-25 17:30,0,0,0,1.466
2019-01-25 15:00,2019-01-25 18:30,0,0,0,0.860
2019-01-25 16:00,2019-01-25 19:30,0,0,0,-0.138
2019-01-25 17:00,2019-01-25 20:30,0,0,0,-0.542
2019-01-25 18:00,2019-01-25 21:30,0,0,0,-0.794
2019-01-25 19:00,2019-01-25 22:30,0,0,0,-0.936
2019-01-25 20:00,2019-01-25 23:30,0,0,0,-1.048
2019-01-25 21:00,2019-01-26 00:30,0,0,0,-1.327
2019-01-25 22:00,2019-01-26 01:30,0,0,0,-1.565
2019-01-25 23:00,2019-01-26 02:30,0,0,0,-1.805
2019-01-26 00:00,2019-01-26 03:30,0,0,0,-1.985
2019-01-26 01:00,2019-01-26 04:30,0,0,0,-2.158
2019-01-26 02:00,2019-01-26 05:30,0,0,0,-2.410
2019-01-26 03:00,2019-01-26 06:30,0.101,0.011,0.008,-2.586
2019-01-26 04:00,2019-01-26 07:30,3.500,0.261,0.052,-0.727
2019-01-26 05:00,2019-01-26 08:30,6.523,0.539,0.062,2.679
2019-01-26 06:00,2019-01-26 09:30,8.489,0.752,0.067,5.321
2019-01-26 07:00,2019-01-26 10:30,9.578,0.883,0.071,6.929
2019-01-26 08:00,2019-01-26 11:30,9.909,0.926,0.073,7.800
2019-01-26 09:00,2019-01-26 12:30,9.439,0.869,0.075,8.211
2019-01-26 10:00,2019-01-26 13:30,8.284,0.736,0.073,8.293
2019-01-26 11:00,2019-01-26 14:30,6.294,0.526,0.069,7.962
2019-01-26 12:00,2019-01-26 15:30,3.333,0.250,0.059,6.523
2019-01-26 13:00,2019-01-26 16:30,0.339,0.029,0.014,3.650
2019-01-26 14:00,2019-01-26 17:30,0,0,0,2.459
2019-01-26 15:00,2019-01-26 18:30,0,0,0,1.489
2019-01-26 16:00,2019-01-26 19:30,0,0,0,0.546
2019-01-26 17:00,2019-01-26 20:30,0,0,0,-0.096
2019-01-26 18:00,2019-01-26 21:30,0,0,0,-0.548
2019-01-26 19:00,2019-01-26 22:30,0,0,0,-0.934
2019-01-26 20:00,2019-01-26 23:30,0,0,0,-1.253
2019-01-26 21:00,2019-01-27 00:30,0,0,0,-1.362
2019-01-26 22:00,2019-01-27 01:30,0,0,0,-1.291
2019-01-26 23:00,2019-01-27 02:30,0,0,0,-1.292
2019-01-27 00:00,2019-01-27 03:30,0,0,0,-1.341
2019-01-27 01:00,2019-01-27 04:30,0,0,0,-1.414
2019-01-27 02:00,2019-01-27 05:30,0,0,0,-1.345
2019-01-27 03:00,2019-01-27 06:30,0.102,0.010,0.008,-0.976
2019-01-27 04:00,2019-01-27 07:30,3.038,0.212,0.063,1.263
2019-01-27 05:00,2019-01-27 08:30,5.682,0.439,0.087,5.202
2019-01-27 06:00,2019-01-27 09:30,8.013,0.692,0.085,7.920
2019-01-27 07:00,2019-01-27 10:30,9.223,0.838,0.086,9.382
2019-01-27 08:00,2019-01-27 11:30,9.477,0.869,0.091,10.358
2019-01-27 09:00,2019-01-27 12:30,8.787,0.779,0.102,11.041
2019-01-27 10:00,2019-01-27 13:30,6.504,0.489,0.137,11.008
2019-01-27 11:00,2019-01-27 14:30,2.801,0.117,0.148,9.981
2019-01-27 12:00,2019-01-27 15:30,0.689,0.013,0.063,7.848
2019-01-27 13:00,2019-01-27 16:30,0.028,0.002,0.008,5.644
2019-01-27 14:00,2019-01-27 17:30,0,0,0,4.107
2019-01-27 15:00,2019-01-27 18:30,0,0,0,3.615
2019-01-27 16:00,2019-01-27 19:30,0,0,0,3.700
2019-01-27 17:00,2019-01-27 20:30,0,0,0,3.761
2019-01-27 18:00,2019-01-27 21:30,0,0,0,3.894
2019-01-27 19:00,2019-01-27 22:30,0,0,0,4.085
2019-01-27 20:00,2019-01-27 23:30,0,0,0,4.318
2019-01-27 21:00,2019-01-28 00:30,0,0,0,4.437
2019-01-27 22:00,2019-01-28 01:30,0,0,0,4.531
2019-01-27 23:00,2019-01-28 02:30,0,0,0,4.615
2019-01-28 00:00,2019-01-28 03:30,0,0,0,4.726
2019-01-28 01:00,2019-01-28 04:30,0,0,0,4.283
2019-01-28 02:00,2019-01-28 05:30,0,0,0,4.004
2019-01-28 03:00,2019-01-28 06:30,0,0,0.003,3.714
2019-01-28 04:00,2019-01-28 07:30,0.308,0.003,0.038,4.136
2019-01-28 05:00,2019-01-28 08:30,0.681,0.004,0.071,4.811
2019-01-28 06:00,2019-01-28 09:30,1.352,0.009,0.125,5.471
2019-01-28 07:00,2019-01-28 10:30,2.358,0.024,0.198,6.484
2019-01-28 08:00,2019-01-28 11:30,2.380,0.023,0.201,7.238
2019-01-28 09:00,2019-01-28 12:30,2.510,0.028,0.208,7.903
2019-01-28 10:00,2019-01-28 13:30,2.061,0.022,0.175,8.282
2019-01-28 11:00,2019-01-28 14:30,1.244,0.010,0.115,7.703
2019-01-28 12:00,2019-01-28 15:30,0.297,0.002,0.038,6.403
2019-01-28 13:00,2019-01-28 16:30,0.003,0,0.005,5.346
2019-01-28 14:00,2019-01-28 17:30,0,0,0,5.145
2019-01-28 15:00,2019-01-28 18:30,0,0,0,5.167
2019-01-28 16:00,2019-01-28 19:30,0,0,0,5.261
2019-01-28 17:00,2019-01-28 20:30,0,0,0,5.131
2019-01-28 18:00,2019-01-28 21:30,0,0,0,4.973
2019-01-28 19:00,2019-01-28 22:30,0,0,0,4.624
2019-01-28 20:00,2019-01-28 23:30,0,0,0,4.307
2019-01-28 21:00,2019-01-29 00:30,0,0,0,4.063
2019-01-28 22:00,2019-01-29 01:30,0,0,0,3.720
2019-01-28 23:00,2019-01-29 02:30,0,0,0,3.632
2019-01-29 00:00,2019-01-29 03:30,0,0,0,3.376
2019-01-29 01:00,2019-01-29 04:30,0,0,0,3.377
2019-01-29 02:00,2019-01-29 05:30,0,0,0,3.476
2019-01-29 03:00,2019-01-29 06:30,0.019,0.002,0.007,3.358
2019-01-29 04:00,2019-01-29 07:30,1.531,0.072,0.076,4.292
2019-01-29 05:00,2019-01-29 08:30,5.084,0.360,0.109,5.312
2019-01-29 06:00,2019-01-29 09:30,7.818,0.648,0.100,5.850
2019-01-29 07:00,2019-01-29 10:30,8.669,0.731,0.112,6.047
2019-01-29 08:00,2019-01-29 11:30,9.160,0.786,0.113,6.172
2019-01-29 09:00,2019-01-29 12:30,8.412,0.688,0.126,6.119
2019-01-29 10:00,2019-01-29 13:30,6.561,0.469,0.146,5.784
2019-01-29 11:00,2019-01-29 14:30,3.455,0.166,0.151,5.032
2019-01-29 12:00,2019-01-29 15:30,1.033,0.027,0.079,3.928
2019-01-29 13:00,2019-01-29 16:30,0.061,0.003,0.011,2.395
2019-01-29 14:00,2019-01-29 17:30,0,0,0,1.262
2019-01-29 15:00,2019-01-29 18:30,0,0,0,0.584
2019-01-29 16:00,2019-01-29 19:30,0,0,0,-0.053
2019-01-29 17:00,2019-01-29 20:30,0,0,0,-0.768
2019-01-29 18:00,2019-01-29 21:30,0,0,0,-1.389
2019-01-29 19:00,2019-01-29 22:30,0,0,0,-1.947
2019-01-29 20:00,2019-01-29 23:30,0,0,0,-2.473
2019-01-29 21:00,2019-01-30 00:30,0,0,0,-2.924
2019-01-29 22:00,2019-01-30 01:30,0,0,0,-3.316
2019-01-29 23:00,2019-01-30 02:30,0,0,0,-3.683
2019-01-30 00:00,2019-01-30 03:30,0,0,0,-3.945
2019-01-30 01:00,2019-01-30 04:30,0,0,0,-4.068
2019-01-30 02:00,2019-01-30 05:30,0,0,0,-4.069
2019-01-30 03:00,2019-01-30 06:30,0.205,0.020,0.009,-3.859
2019-01-30 04:00,2019-01-30 07:30,3.951,0.302,0.049,-1.239
2019-01-30 05:00,2019-01-30 08:30,6.783,0.567,0.059,2.375
2019-01-30 06:00,2019-01-30 09:30,8.726,0.784,0.063,5.607
2019-01-30 07:00,2019-01-30 10:30,9.821,0.922,0.066,7.736
2019-01-30 08:00,2019-01-30 11:30,10.148,0.969,0.068,9.006
2019-01-30 09:00,2019-01-30 12:30,9.757,0.924,0.067,9.608
2019-01-30 10:00,2019-01-30 13:30,8.646,0.792,0.065,9.564
2019-01-30 11:00,2019-01-30 14:30,6.564,0.561,0.065,9.073
2019-01-30 12:00,2019-01-30 15:30,3.219,0.235,0.065,7.715
2019-01-30 13:00,2019-01-30 16:30,0.256,0.019,0.016,5.022
2019-01-30 14:00,2019-01-30 17:30,0,0,0,3.868
2019-01-30 15:00,2019-01-30 18:30,0,0,0,3.175
2019-01-30 16:00,2019-01-30 19:30,0,0,0,2.550
2019-01-30 17:00,2019-01-30 20:30,0,0,0,1.755
2019-01-30 18:00,2019-01-30 21:30,0,0,0,0.518
2019-01-30 19:00,2019-01-30 22:30,0,0,0,-0.519
2019-01-30 20:00,2019-01-30 23:30,0,0,0,-1.280
2019-01-30 21:00,2019-01-31 00:30,0,0,0,-1.691
2019-01-30 22:00,2019-01-31 01:30,0,0,0,-1.906
2019-01-30 23:00,2019-01-31 02:30,0,0,0,-1.966
2019-01-31 00:00,2019-01-31 03:30,0,0,0,-1.781
2019-01-31 01:00,2019-01-31 04:30,0,0,0,-1.511
2019-01-31 02:00,2019-01-31 05:30,0,0,0,-1.423
2019-01-31 03:00,2019-01-31 06:30,0.307,0.030,0.009,-1.441
2019-01-31 04:00,2019-01-31 07:30,4.414,0.354,0.042,0.397
2019-01-31 05:00,2019-01-31 08:30,7.063,0.606,0.053,3.422
2019-01-31 06:00,2019-01-31 09:30,8.807,0.796,0.061,5.821
2019-01-31 07:00,2019-01-31 10:30,9.769,0.911,0.068,7.295
2019-01-31 08:00,2019-01-31 11:30,9.853,0.919,0.075,8.159
2019-01-31 09:00,2019-01-31 12:30,9.418,0.868,0.076,8.836
2019-01-31 10:00,2019-01-31 13:30,8.345,0.748,0.072,9.249
2019-01-31 11:00,2019-01-31 14:30,6.533,0.558,0.065,9.278
2019-01-31 12:00,2019-01-31 15:30,3.664,0.286,0.056,8.321
2019-01-31 13:00,2019-01-31 16:30,0.574,0.049,0.017,4.777
2019-01-31 14:00,2019-01-31 17:30,0,0,0,2.839
2019-01-31 15:00,2019-01-31 18:30,0,0,0,2.035
2019-01-31 16:00,2019-01-31 19:30,0,0,0,1.391
2019-01-31 17:00,2019-01-31 20:30,0,0,0,0.915
2019-01-31 18:00,2019-01-31 21:30,0,0,0,0.560
2019-01-31 19:00,2019-01-31 22:30,0,0,0,0.238
2019-01-31 20:00,2019-01-31 23:30,0,0,0,-0.147
2019-01-31 21:00,2019-02-01 00:30,0,0,0,-0.551
2019-01-31 22:00,2019-02-01 01:30,0,0,0,-0.774
2019-01-31 23:00,2019-02-01 02:30,0,0,0,-0.627
2019-02-01 00:00,2019-02-01 03:30,0,0,0,-0.368
2019-02-01 01:00,2019-02-01 04:30,0,0,0,-0.379
2019-02-01 02:00,2019-02-01 05:30,0,0,0,-0.609
2019-02-01 03:00,2019-02-01 06:30,0.373,0.036,0.009,-0.813
2019-02-01 04:00,2019-02-01 07:30,4.627,0.379,0.038,1.298
2019-02-01 05:00,2019-02-01 08:30,7.255,0.632,0.048,3.862
2019-02-01 06:00,2019-02-01 09:30,9.105,0.840,0.053,6.117
2019-02-01 07:00,2019-02-01 10:30,10.113,0.964,0.058,7.410
2019-02-01 08:00,2019-02-01 11:30,10.336,0.992,0.063,8.078
2019-02-01 09:00,2019-02-01 12:30,9.868,0.933,0.064,8.393
2019-02-01 10:00,2019-02-01 13:30,8.807,0.809,0.061,8.389
2019-02-01 11:00,2019-02-01 14:30,6.986,0.612,0.054,7.985
2019-02-01 12:00,2019-02-01 15:30,4.199,0.343,0.045,6.793
2019-02-01 13:00,2019-02-01 16:30,0.831,0.072,0.015,2.930
2019-02-01 14:00,2019-02-01 17:30,0,0,0,1.041
2019-02-01 15:00,2019-02-01 18:30,0,0,0,0.619
2019-02-01 16:00,2019-02-01 19:30,0,0,0,0.263
2019-02-01 17:00,2019-02-01 20:30,0,0,0,-0.015
2019-02-01 18:00,2019-02-01 21:30,0,0,0,-0.191
2019-02-01 19:00,2019-02-01 22:30,0,0,0,-0.305
2019-02-01 20:00,2019-02-01 23:30,0,0,0,-0.487
2019-02-01 21:00,2019-02-02 00:30,0,0,0,-0.649
2019-02-01 22:00,2019-02-02 01:30,0,0,0,-0.631
2019-02-01 23:00,2019-02-02 02:30,0,0,0,-0.454
2019-02-02 00:00,2019-02-02 03:30,0,0,0,-0.209
2019-02-02 01:00,2019-02-02 04:30,0,0,0,0.468
2019-02-02 02:00,2019-02-02 05:30,0,0,0,0.924
